location,floor,name,品牌連結,資料來源網址,類別
遠百信義 A13,B3,Mister Donut,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=10896&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,輕食咖啡
遠百信義 A13,B3,天仁Chaffee,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=9310&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,輕食咖啡
遠百信義 A13,B3,有口芙,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=12039&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,輕食咖啡
遠百信義 A13,B3,澤井咖啡 SAWAI COFFE,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=12045&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,輕食咖啡
遠百信義 A13,B3,黑方巧克力,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=11512&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,輕食咖啡
遠百信義 A13,B3,Brusa,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=9339&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,禮品禮盒
遠百信義 A13,B3,奇華餅家,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=11992&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,禮品禮盒
遠百信義 A13,B3,彌菓,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=9704&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,禮品禮盒
遠百信義 A13,B3,御奉茗茶,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=11993&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,禮品禮盒
遠百信義 A13,B3,源之家,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=9669&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,禮品禮盒
遠百信義 A13,B3,老行家 (燕窩),https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=10898&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,禮品禮盒
遠百信義 A13,B3,劉媽媽抄手大滷麵,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=10901&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,美食小吃
遠百信義 A13,B3,7-ELEVEN 便利商店,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=9309&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,生鮮超市
遠百信義 A13,B3,city'super,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=9306&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,生鮮超市
遠百信義 A13,B3,JPW寵物推車,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=11965&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,專門店
遠百信義 A13,B3,康是美藥妝店,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=9314&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,專門店
遠百信義 A13,B3,異國食品館,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=9351&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,專門店
遠百信義 A13,B3,上善豆家,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=11015&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,主題餐廳
遠百信義 A13,B3,海壽司,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=11260&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,主題餐廳
遠百信義 A13,B3,義饗屋,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=10564&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,主題餐廳
遠百信義 A13,B3,長浜魚屋,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=11653&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,主題餐廳
遠百信義 A13,B3,吳寶春,https://www.feds.com.tw/tw/55/MallInfo/FloorStore?FloorId=188&StoreId=9434&tab=floor-B3&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/55/MallInfo?tab=floor-B3&Source=Website&EntryPoint=info_floor,甜點麵包
