location,floor,name,品牌連結,資料來源網址,類別
桃園遠東百貨,2F,PESARO 黃蕙玲,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=75&StoreId=10612&tab=floor-2F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-2F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,2F,Yen Line 許艷玲,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=75&StoreId=11931&tab=floor-2F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-2F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,2F,AS,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=75&StoreId=3152&tab=floor-2F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-2F&Source=Website&EntryPoint=info_floors,鞋類包款
桃園遠東百貨,2F,Coyouki,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=75&StoreId=11693&tab=floor-2F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-2F&Source=Website&EntryPoint=info_floors,鞋類包款
桃園遠東百貨,2F,FAIR LADY,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=75&StoreId=8666&tab=floor-2F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-2F&Source=Website&EntryPoint=info_floors,鞋類包款
桃園遠東百貨,2F,GDC,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=75&StoreId=3184&tab=floor-2F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-2F&Source=Website&EntryPoint=info_floors,鞋類包款
桃園遠東百貨,2F,Keeley Ann,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=75&StoreId=3220&tab=floor-2F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-2F&Source=Website&EntryPoint=info_floors,鞋類包款
桃園遠東百貨,2F,LACE,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=75&StoreId=10360&tab=floor-2F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-2F&Source=Website&EntryPoint=info_floors,鞋類包款
桃園遠東百貨,2F,MAGY,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=75&StoreId=3239&tab=floor-2F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-2F&Source=Website&EntryPoint=info_floors,鞋類包款
桃園遠東百貨,2F,MELROSE,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=75&StoreId=3246&tab=floor-2F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-2F&Source=Website&EntryPoint=info_floors,鞋類包款
桃園遠東百貨,2F,ORIN,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=75&StoreId=3265&tab=floor-2F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-2F&Source=Website&EntryPoint=info_floors,鞋類包款
桃園遠東百貨,2F,STEVE MADDEN,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=75&StoreId=8663&tab=floor-2F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-2F&Source=Website&EntryPoint=info_floors,鞋類包款
桃園遠東百貨,2F,Apple 授權經銷商,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=75&StoreId=4883&tab=floor-2F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-2F&Source=Website&EntryPoint=info_floors,數位3C
桃園遠東百貨,2F,小米(鴻邁科技),https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=75&StoreId=9660&tab=floor-2F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-2F&Source=Website&EntryPoint=info_floors,數位3C
桃園遠東百貨,3F,Calvin Klein Jeans,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=3535&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,流行時尚
桃園遠東百貨,3F,ROOTS,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=3554&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,流行時尚
桃園遠東百貨,3F,& by tan&luciana,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=11606&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,3F,C.YOU,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=3631&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,3F,Diffa,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=3646&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,3F,FASHION SHOW,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=9984&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,3F,FREE,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=3378&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,3F,gd shop,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=11253&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,女性服飾
桃園遠東百貨,3F,IF,https://www.feds.com.tw/tw/40/MallInfo/FloorStore?FloorId=74&StoreId=3709&tab=floor-3F&EntryPoint=info_floors&Source=Website,https://www.feds.com.tw/tw/40/MallInfo?tab=floor-3F&Source=Website&EntryPoint=info_floors,女性服飾
